iata,name,city,country,latitude,longitude,timezone
MSZ,Welwitschia Mirabilis International Airport,Namibe,Angola,-15.2612,12.1468,Africa/Luanda
MTB,Montelibano Airport,Montelibano,Colombia,7.97174,-75.4325,America/Bogota
MTC,Selfridge Air National Guard Base Airport,Mount Clemens,United States,42.613463,-82.836919,America/Detroit
MTE,Monte Alegre Airport,Monte Alegre,Brazil,-1.9958,-54.0742,America/Santarem
MTF,Mizan Teferi Airport,Mizan Teferi,Ethiopia,6.9571,35.5547,Africa/Addis_Ababa
MTG,Vila Bela da Santíssima Trindade Airport,Vila Bela Da Santissima Trindade,Brazil,-14.995499,-59.945662,America/Cuiaba
MTH,Florida Keys Marathon International Airport,Marathon,United States,24.726006,-81.05138,America/New_York
MTI,Mosteiros Airport,Vila do Mosteiros,Cape Verde,15.045,-24.339199,Atlantic/Cape_Verde
MTJ,Montrose Regional Airport,Montrose,United States,38.5098,-107.893997,America/Denver
MTK,Makin Island Airport,Makin Island,Kiribati,3.37444,172.992004,Pacific/Tarawa
MTN,Martin State Airport,Baltimore,United States,39.325699,-76.413803,America/New_York
MTO,Coles County Memorial Airport,Mattoon/Charleston,United States,39.477901,-88.279198,America/Chicago
MTP,Montauk Airport,Montauk,United States,41.0765,-71.920797,America/New_York
MTR,Los Garzones Airport,Monteria,Colombia,8.82374,-75.8258,America/Bogota
MTS,Matsapha International Airport,Manzini,Eswatini,-26.528919,31.307577,Africa/Mbabane
MTT,Minatitlán/Coatzacoalcos International Airport,Minatitlan,Mexico,18.103399,-94.580704,America/Mexico_City
MTV,Mota Lava Airport,Ablow,Vanuatu,-13.666,167.712006,Pacific/Efate
MTW,Manitowoc County Airport,Manitowoc,United States,44.127116,-87.681983,America/Chicago
MTY,Monterrey International Airport,Monterrey,Mexico,25.778521,-100.106989,America/Monterrey
MTZ,Bar Yehuda Airfield,Masada,Israel,31.328199,35.388599,Asia/Amman
MUB,Maun International Airport,Maun,Botswana,-19.970491,23.431409,Africa/Gaborone
MUC,Munich Airport,Munich,Germany,48.353802,11.7861,Europe/Berlin
MUD,Mueda Airport,Mueda,Mozambique,-11.6729,39.563099,Africa/Maputo
MUE,Waimea Kohala Airport,Kamuela,United States,20.001301,-155.667999,Pacific/Honolulu
MUG,Mulege Airport,Mulege,Mexico,26.905347,-111.970725,America/Mazatlan
MUH,Mersa Matruh International Airport,Mersa Matruh,Egypt,31.324313,27.22227,Africa/Cairo
MUI,Muir Army Air Field (Fort Indiantown Gap) Airport,Fort Indiantown Gap(Annville),United States,40.435214,-76.568661,America/New_York
MUK,Mauke Airport,Mauke Island,Cook Islands,-20.136100769043,-157.345001220703,Pacific/Rarotonga
MUL,Spence Airport,Moultrie,United States,31.141569,-83.703718,America/New_York
MUO,Mountain Home Air Force Base,Mountain Home,United States,43.043598,-115.872002,America/Boise
MUQ,Muccan Station Airport,Muccan Station,Australia,-20.658899307251,120.067001342773,Australia/Perth
MUR,Marudi Airport,Marudi,Malaysia,4.178734,114.330318,Asia/Kuching
MUT,Muscatine Municipal Airport,Muscatine,United States,41.367803,-91.148201,America/Chicago
MUX,Multan International Airport,Multan,Pakistan,30.203199,71.419098,Asia/Karachi
MUY,Mouyondzi Airport,Mouyondzi,Republic of the Congo,-4.014874,13.966112,Africa/Brazzaville
MUZ,Musoma Airport,Musoma,Tanzania,-1.503,33.8021,Africa/Dar_es_Salaam
MVA,Reykjahlíð Airport,Myvatn,Iceland,65.6558,-16.9181,Atlantic/Reykjavik
MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,Franceville,Gabon,-1.65616,13.438,Africa/Libreville
MVC,Monroe County Aeroplex Airport,Monroeville,United States,31.458,-87.350996,America/Chicago
MVD,Carrasco General Cesáreo L. Berisso International Airport,Montevideo,Uruguay,-34.835647,-56.026497,America/Montevideo
MVE,Montevideo Chippewa County Airport,Montevideo,United States,44.969101,-95.710297,America/Chicago
MVF,Dix-Sept Rosado Airport,Mossoro,Brazil,-5.20192,-37.3643,America/Fortaleza
MVK,Mulka Airport,Mulka,Australia,-28.3477993011475,138.649993896484,Australia/Adelaide
MVL,Morrisville-Stowe State Airport,Morrisville,United States,44.534599,-72.613998,America/New_York
MVN,Mount Vernon Outland Airport,Mount Vernon,United States,38.322774,-88.859257,America/Chicago
MVO,Mongo Airport,Mongo,Chad,12.17048,18.675642,Africa/Ndjamena
MVP,Fabio Alberto Leon Bentley Airport,Mitu,Colombia,1.25366,-70.2339,America/Bogota
MVQ,Mogilev Airport,Mogilev,Belarus,53.9548988342285,30.095100402832,Europe/Minsk
MVR,Salak Airport,Maroua,Cameroon,10.4513998031616,14.257399559021,Africa/Douala
MVS,Mucuri Airport,Mucuri,Brazil,-18.048901,-39.864321,America/Bahia
MVV,Megève Altiport,Verdun,France,45.823005,6.649406,Europe/Paris
MVW,Skagit Regional Airport,Burlington/Mount Vernon,United States,48.470901,-122.420998,America/Los_Angeles
MVX,Minvoul Airport,Minvoul,Gabon,2.152413,12.108044,Africa/Libreville
MVY,Martha's Vineyard Airport,Martha's Vineyard,United States,41.3931007385,-70.6143035889,America/New_York
MVZ,Masvingo International Airport,Masvingo,Zimbabwe,-20.0553,30.8591,Africa/Harare
MWA,Veterans Airport of Southern Illinois,Marion,United States,37.751208,-89.016568,America/Chicago
MWC,Lawrence J Timmerman Airport,Milwaukee,United States,43.110401,-88.034401,America/Chicago
MWD,Mianwali Air Base,Mianwali,Pakistan,32.5630989074707,71.5707015991211,Asia/Karachi
MWE,Merowe Airport,Merowe,Sudan,18.443333,31.843333,Africa/Khartoum
MWF,Maewo-Naone Airport,Maewo Island,Vanuatu,-14.997222,168.081111,Pacific/Efate
MWH,Grant County International Airport,Moses Lake,United States,47.20769882,-119.3199997,America/Los_Angeles
MWJ,Matthews Ridge Airport,Matthews Ridge,Guyana,7.487736,-60.185237,America/Guyana
MWK,Matak Airport,Matak Island,Indonesia,3.34812,106.258003,Asia/Jakarta
MWL,Mineral Wells Regional Airport,Mineral Wells,United States,32.781601,-98.060204,America/Chicago
MWM,Windom Municipal Airport,Windom,United States,43.913399,-95.109398,America/Chicago
MWN,Mwadui Airport,Mwadui,Tanzania,-3.521332,33.615542,Africa/Dar_es_Salaam
MWO,Middletown Regional Airport,Middletown,United States,39.530998,-84.395302,America/New_York
MWQ,Magway Airport,Magway,Myanmar,20.1656,94.941399,Asia/Yangon
MWV,Mondulkiri Airport,Sen Monorom,Cambodia,12.464562,107.188039,Asia/Phnom_Penh
MWZ,Mwanza International Airport,Mwanza,Tanzania,-2.446563,32.936049,Africa/Dar_es_Salaam
MXA,Manila Municipal Airport,Manila,United States,35.894402,-90.154602,America/Chicago
MXB,Andi Jemma Airport,Masamba-Celebes Island,Indonesia,-2.558031,120.324342,Asia/Makassar
MXE,Laurinburg Maxton Airport,Maxton,United States,34.791901,-79.365799,America/New_York
MXF,Maxwell Air Force Base,Montgomery,United States,32.3829,-86.365799,America/Chicago
MXH,Moro Airport,Moro,Papua New Guinea,-6.36332988739,143.238006592,Pacific/Port_Moresby
MXJ,Minna Airport,Minna,Nigeria,9.65217018127441,6.4622597694397,Africa/Lagos
MXK,Mindik Airport,Mindik,Papua New Guinea,-6.47166666667,147.441138889,Pacific/Port_Moresby
MXL,General Rodolfo Sánchez Taboada International Airport,Mexicali,Mexico,32.630629,-115.242805,America/Tijuana
MXN,Morlaix-Ploujean Airport,Morlaix/Ploujean,France,48.6031990051,-3.81577992439,Europe/Paris
MXO,Monticello Regional Airport,Monticello,United States,42.220402,-91.1633,America/Chicago
MXP,Milan Malpensa International Airport,Milan,Italy,45.6306,8.72811,Europe/Rome
MXR,Myrhorod Air Base,Myrhorod,Ukraine,49.932,33.641,Europe/Kiev
MXS,Maota Airport,Maota,Samoa,-13.7423,-172.257996,Pacific/Apia
MXT,Maintirano Airport,Maintirano,Madagascar,-18.049999,44.033001,Indian/Antananarivo
MXV,Mörön Airport,Moron,Mongolia,49.663677,100.100028,Asia/Ulaanbaatar
MXY,Mc Carthy Airport,Mccarthy,United States,61.4370994568,-142.904006958,America/Anchorage
MXZ,Meizhou Meixian Changgangji International Airport,Meixian,China,24.263425,116.097857,Asia/Shanghai
MYA,Moruya Airport,Moruya,Australia,-35.8978004456,150.143997192,Australia/Sydney
MYB,Mayumba Airport,Mayumba,Gabon,-3.458372,10.676539,Africa/Libreville
MYC,Escuela Mariscal Sucre Airport,Maracay,Venezuela,10.249978,-67.649422,America/Caracas
MYD,Malindi International Airport,Malindi,Kenya,-3.22931,40.1017,Africa/Nairobi
MYE,Miyakejima Airport,Miyakejima,Japan,34.073600769,139.559997559,Asia/Tokyo
MYF,Montgomery-Gibbs Executive Airport,San Diego,United States,32.8157,-117.139999,America/Los_Angeles
MYG,Mayaguana Airport,Mayaguana,Bahamas,22.379499,-73.013494,America/Nassau
MYI,Murray Island Airport,Murray Island,Australia,-9.915105,144.054644,Australia/Brisbane
MYJ,Matsuyama Airport,Matsuyama,Japan,33.826893,132.700114,Asia/Tokyo
MYL,McCall Municipal Airport,Mc Call,United States,44.888837,-116.101112,America/Boise
MYM,Monkey Mountain Airport,Monkey Mountain,Guyana,4.452267,-59.603126,America/Guyana
MYN,Marib Airport,Mareb,Yemen,15.469228,45.327272,Asia/Aden
MYP,Mary International Airport,Mary,Turkmenistan,37.62353,61.895668,Asia/Ashgabat
MYQ,Mysore Airport,Mysore,India,12.229751,76.653683,Asia/Kolkata
MYR,Myrtle Beach International Airport,Myrtle Beach,United States,33.679699,-78.928299,America/New_York
MYT,Myitkyina Airport,Myitkyina,Myanmar,25.3836,97.351898,Asia/Yangon
MYU,Mekoryuk Airport,Mekoryuk,United States,60.372338,-166.269751,America/Nome
MYV,Yuba County Airport,Marysville,United States,39.09780121,-121.5699997,America/Los_Angeles
MYW,Mtwara Airport,Mtwara,Tanzania,-10.336204,40.181997,Africa/Dar_es_Salaam
MYX,Menyamya Airport,Menyamya,Papua New Guinea,-7.21166666667,146.019361111,Pacific/Port_Moresby
MYY,Miri Airport,Miri,Malaysia,4.32201,113.987,Asia/Kuching
MYZ,Monkey Bay Airport,Monkey Bay,Malawi,-14.0836000443,34.9197006226,Africa/Blantyre
MZA,Mayor PNP Nancy Flores Paucar Airport,Mazamari,Peru,-11.3254,-74.535598,America/Lima
MZB,Mocímboa da Praia Airport,Mocimboa da Praia,Mozambique,-11.3618,40.3549,Africa/Maputo
MZC,Mitzic Airport,Mitzic,Gabon,0.783,11.55,Africa/Libreville
MZG,Penghu Magong Airport,Makung City,Taiwan,23.568701,119.627998,Asia/Taipei
MZH,Amasya Merzifon Airport,Amasya,Turkey,40.829399,35.521999,Europe/Istanbul
MZJ,Pinal Airpark,Marana,United States,32.5106010437,-111.32800293,America/Phoenix
MZK,Marakei Airport,Marakei,Kiribati,2.05861,173.270996,Pacific/Tarawa
MZL,La Nubia Airport,Manizales,Colombia,5.0296,-75.4647,America/Bogota
MZO,Sierra Maestra International Airport,Manzanillo,Cuba,20.288605,-77.087545,America/Havana
MZQ,Mkuze Airport,Mkuze,South Africa,-27.6261005401611,32.0443000793457,Africa/Johannesburg
MZT,General Rafael Buelna International Airport,Mazatlan,Mexico,23.162823,-106.264517,America/Mazatlan
MZV,Mulu Airport,Mulu,Malaysia,4.04832983016968,114.805000305176,Asia/Kuching
MZW,Mecheria Airport,Mecheria,Algeria,33.535900116,-0.242353007197,Africa/Algiers
MZY,Mossel Bay Airport,Mossel Bay,South Africa,-34.158746,22.055676,Africa/Johannesburg
MZZ,Marion Municipal Airport,Marion,United States,40.4898986816,-85.6797027588,America/Indiana/Indianapolis
NAA,Narrabri Airport,Narrabri,Australia,-30.3192005157,149.82699585,Australia/Sydney
NAE,Natitingou Airport,Natitingou,Benin,10.376965,1.360507,Africa/Porto-Novo
NAG,Dr. Babasaheb Ambedkar International Airport,Naqpur,India,21.092199,79.047203,Asia/Kolkata
NAH,Naha Airport,Tahuna-Sangihe Island,Indonesia,3.68478,125.527162,Asia/Makassar
NAI,Annai Airport,Annai,Guyana,3.95944,-59.124199,America/Guyana
NAJ,Nakhchivan International Airport,Nakhchivan,Azerbaijan,39.188801,45.458401,Asia/Baku
NAL,Nalchik Airport,Nalchik,Russia,43.512901,43.6366,Europe/Moscow
NAM,Namniwel Airport,Namlea-Buru Island,Indonesia,-3.143159,126.976469,Asia/Jayapura
NAN,Nadi International Airport,Nadi,Fiji,-17.761822,177.437843,Pacific/Fiji
NAO,Nanchong Gaoping Airport,Nanchong,China,30.798104,106.16415,Asia/Shanghai
NAP,Naples International Airport,Napoli,Italy,40.886002,14.2908,Europe/Rome
NAQ,Qaanaaq Airport,Qaanaaq,Greenland,77.488602,-69.388702,America/Thule
NAR,Puerto Nare Airport,Armenia,Colombia,6.21002,-74.5906,America/Bogota
NAS,Lynden Pindling International Airport,Nassau,Bahamas,25.039,-77.466202,America/Nassau
NAT,Rio Grande do Norte/São Gonçalo do Amarante–Governador Aluízio Alves International Airport,Sao Goncalo Do Amarante,Brazil,-5.768539,-35.366419,America/Fortaleza
NAU,Napuka Island Airport,Napuka Island,French Polynesia,-14.177397,-141.266112,Pacific/Tahiti
NAV,Nevşehir Kapadokya Airport,Nevsehir,Turkey,38.7719,34.5345,Europe/Istanbul
NAY,Beijing Nanjiao Military Airport,Beijing,China,39.48595,116.37236,Asia/Shanghai
NBC,Begishevo Airport,Nizhnekamsk,Russia,55.564701,52.092499,Europe/Moscow
NBE,Enfidha - Hammamet International Airport,Enfidha,Tunisia,36.075833,10.438611,Africa/Tunis
NBG,New Orleans NAS JRB/Alvin Callender Field,New Orleans,United States,29.82530022,-90.03500366,America/Chicago
NBH,Nambucca Heads Airport,Nambucca Heads,Australia,-30.673058,152.984233,Australia/Sydney
NBJ,Dr. Antonio Agostinho Neto International Airport,Luanda,Angola,-9.050734,13.499078,Africa/Luanda
NBL,Wannukandi Airport,Wannukandi,Panama,9.273476,-78.139848,America/Panama
NBO,Jomo Kenyatta International Airport,Nairobi,Kenya,-1.31923997402,36.9277992249,Africa/Nairobi
NBS,Changbaishan Airport,Baishan,China,42.066944,127.602222,Asia/Shanghai
NBW,Leeward Point Field,Guantanamo Bay Naval Station,Cuba,19.9065,-75.2071,America/Havana
NBX,Douw Aturure Airport,Nabire-Papua Island,Indonesia,-3.397973,135.393071,Asia/Jayapura
NCE,Nice-Côte d'Azur Airport,Nice,France,43.658401,7.21587,Europe/Paris
NCH,Nachingwea Airport,Nachingwea,Tanzania,-10.3575,38.779202,Africa/Dar_es_Salaam
NCI,Necocli Airport,Necocli,Colombia,8.454429,-76.779326,America/Bogota
NCJ,Sunchales Aeroclub Airport,Sunchales,Argentina,-30.9575,-61.5283,America/Argentina/Cordoba
NCL,Newcastle International Airport,Newcastle,United Kingdom,55.037958,-1.689577,Europe/London
NCN,Chenega Bay Airport,Chenega,United States,60.077602,-147.99468,America/Anchorage
NCO,Quonset State Airport,North Kingstown,United States,41.597099304199,-71.412101745605,America/New_York
NCR,San Carlos Airport,San Carlos,Nicaragua,11.13556,-84.768727,America/Managua
NCS,Newcastle Airport,Newcastle,South Africa,-27.7705993652,29.9769001007,Africa/Johannesburg
NCT,Guanacaste Airport,Nicoya/Guanacate,Costa Rica,10.1394,-85.445801,America/Costa_Rica
NCU,Nukus International Airport,Nukus,Uzbekistan,42.4884,59.623299,Asia/Samarkand
NCY,Annecy Meythet airport,Annecy/Meythet,France,45.928947,6.0987,Europe/Paris
NDA,Bandanaira Airport,Banda Island,Indonesia,-4.5214,129.9054,Asia/Jakarta
NDB,Nouadhibou International Airport,Nouadhibou,Mauritania,20.932404,-17.030199,Africa/El_Aaiun
NDC,Nanded Airport,Nanded,India,19.1833,77.316704,Asia/Kolkata
NDD,Sumbe Airport,Sumbe,Angola,-11.1679,13.8475,Africa/Luanda
NDE,Mandera Airport,Mandera,Kenya,3.934045,41.844437,Africa/Addis_Ababa
NDG,Qiqihar Sanjiazi Airport,Qiqihar,China,47.229969,123.914179,Asia/Shanghai
NDJ,N'Djamena International Airport,N'Djamena,Chad,12.1337,15.034,Africa/Ndjamena
NDL,N'Délé Airport,N'Dele,Central African Republic,8.42720603942871,20.6351566314697,Africa/Bangui
NDM,Mendi Airport,Mendi,Ethiopia,9.767,35.099998,Africa/Addis_Ababa
NDR,Nador Al Aaroui International Airport,Nador,Morocco,34.9888,-3.02821,Africa/Casablanca
NDS,Sandstone Airport,Sandstone,Australia,-27.9799995422363,119.296997070313,Australia/Perth
NDU,Rundu Airport,Rundu,Namibia,-17.956499,19.7194,Africa/Windhoek
NDY,Sanday Airport,Sanday,United Kingdom,59.250301,-2.57667,Europe/London
NEC,Necochea Airport,Necochea,Argentina,-38.490746,-58.816337,America/Argentina/Buenos_Aires
NEG,Negril Airport,Negril,Jamaica,18.341712,-78.334164,America/Jamaica
NEJ,Nejjo Airport,Nejjo,Ethiopia,9.55,35.466995,Africa/Addis_Ababa
NEK,Nekemte Airport,Nekemte,Ethiopia,9.034333,36.613154,Africa/Addis_Ababa
NEL,Lakehurst Maxfield Field Airport,Lakehurst,United States,40.03329849,-74.353302,America/New_York
NEN,Whitehouse Naval Outlying Field,Jacksonville,United States,30.353900909424,-81.87190246582,America/New_York
NER,Chulman Airport,Chulman,Russia,56.913898468018,124.91400146484,Asia/Yakutsk
NEU,Sam Neua Airport,Nong Khang,Laos,20.4184,104.067001,Asia/Vientiane
NEV,Vance W. Amory International Airport,Charlestown,Saint Kitts and Nevis,17.2057,-62.589901,America/St_Kitts
NEW,Lakefront Airport,New Orleans,United States,30.042400360107,-90.028297424316,America/Chicago
NFG,Nefteyugansk Airport,Nefteyugansk,Russia,61.108299,72.650002,Asia/Yekaterinburg
NFL,Fallon Naval Air Station,Fallon,United States,39.41659927,-118.7009964,America/Los_Angeles
NFR,Nafurah 1 Airport,Nafurah 1,Libya,29.2132,21.5924,Africa/Tripoli
NGB,Ningbo Lishe International Airport,Ningbo,China,29.8267002105713,121.46199798584,Asia/Shanghai
NGD,Captain Auguste George Airport,Anegada,British Virgin Islands,18.727734,-64.32852,America/Tortola
NGE,N'Gaoundéré Airport,N'Gaoundere,Cameroon,7.35700988769531,13.5592002868652,Africa/Douala
NGF,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe,United States,21.4505,-157.768005,Pacific/Honolulu
NGI,Ngau Airport,Ngau,Fiji,-18.1156005859,179.339996338,Pacific/Fiji
NGL,Ngala Airport,Ngala,South Africa,-24.389,31.326,Africa/Johannesburg
NGO,Chubu Centrair International Airport,Tokoname,Japan,34.858398,136.804993,Asia/Tokyo
NGP,Naval Air Station Corpus Christi Truax Field,Corpus Christi,United States,27.6926,-97.2911,America/Chicago
NGQ,Ngari Gunsa Airport,Shiquanhe,China,32.09794,80.053971,Asia/Shanghai
NGS,Nagasaki Airport,Nagasaki,Japan,32.916901,129.914001,Asia/Tokyo
NGU,Norfolk Naval Station (Chambers Field),Norfolk,United States,36.937599,-76.289299,America/New_York
NGW,Cabaniss Field Naval Outlying Landing Field,Corpus Christi,United States,27.704426,-97.440578,America/Chicago
NGX,Manang Airport,Ngawal,Nepal,28.641399,84.089203,Asia/Kathmandu
NHD,Al Minhad Air Base,Dubai,United Arab Emirates,25.0268001556,55.3661994934,Asia/Dubai
NHF,New Halfa Airport,New Halfa,Sudan,15.3556,35.727798,Africa/Khartoum
NHK,Patuxent River Naval Air Station (Trapnell Field),Patuxent River,United States,38.285999,-76.411797,America/New_York
NHT,RAF Northolt,London,United Kingdom,51.553001,-0.418167,Europe/London
NHX,Naval Outlying Field Barin,Foley,United States,30.3890991211,-87.6352996826,America/Chicago
NHZ,Brunswick Executive Airport,Brunswick,United States,43.89220047,-69.93859863,America/New_York
NIA,Nimba Airport,Nimba,Liberia,7.494459,-8.584514,Africa/Monrovia
NIB,Nikolai Airport,Nikolai,United States,63.017949,-154.360399,America/Anchorage
NIG,Nikunau Airport,Nikunau,Kiribati,-1.31444001198,176.410003662,Pacific/Tarawa
NIM,Diori Hamani International Airport,Niamey,Niger,13.4815,2.18361,Africa/Niamey
NIO,Nioki Airport,Nioki,Democratic Republic of the Congo,-2.717453,17.685735,Africa/Kinshasa
NIP,Jacksonville Naval Air Station (Towers Field),Jacksonville,United States,30.2358,-81.680603,America/New_York
NIS,Simberi Airport,Simberi Island,Papua New Guinea,-2.66222222222,151.997777778,Pacific/Port_Moresby
NIT,Niort - Marais Poitevin Airport,Niort/Souche,France,46.313477,-0.394529,Europe/Paris
NIX,Nioro du Sahel Airport,Nioro du Sahel,Mali,15.2381,-9.57611,Africa/Bamako
NJC,Nizhnevartovsk Airport,Nizhnevartovsk,Russia,60.949299,76.483597,Asia/Yekaterinburg
NJF,Al Najaf International Airport,Najaf,Iraq,31.991116,44.405019,Asia/Baghdad
NJK,El Centro NAF Airport (Vraciu Field),El Centro,United States,32.829201,-115.671996,America/Los_Angeles
NKC,Nouakchott–Oumtounsy International Airport,Nouakchott,Mauritania,18.31,-15.969722,Africa/Nouakchott
NKG,Nanjing Lukou International Airport,Nanjing,China,31.735032,118.865949,Asia/Shanghai
NKL,N'Kolo-Fuma Airport,Nkolo Fuma,Democratic Republic of the Congo,-5.421,14.8169,Africa/Kinshasa
NKM,Nagoya Airport / JASDF Komaki Air Base,Nagoya,Japan,35.255759,136.924095,Asia/Tokyo
NKU,Nkaus Airport,Nkaus,Lesotho,-30.021699905396,28.196899414062,Africa/Maseru
NKW,Naval Support Facility Diego Garcia,Diego Garcia,British Indian Ocean Territory,-7.31327,72.411102,Indian/Chagos
NKX,Miramar Marine Corps Air Station - Mitscher Field,San Diego,United States,32.86840057,-117.1429977,America/Los_Angeles
NKY,Yokangassi Airport,Nkayi,Republic of the Congo,-4.223077,13.286347,Africa/Brazzaville
NLA,Simon Mwansa Kapwepwe International Airport,Ndola,Zambia,-12.961667,28.516667,Africa/Lusaka
NLC,Lemoore Naval Air Station (Reeves Field) Airport,Lemoore,United States,36.33300018,-119.9520035,America/Los_Angeles
